Fecha,flujo,tarea_detalle,Usuario,Tareas realizadas
21 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_esguadal,45
21 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,48
21 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,31
22 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,35
22 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_maseinha,51
22 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,28
22 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,41
22 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,42
22 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,35
22 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_hernflor,55
22 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,53
22 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_flmonten,41
22 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,48
22 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,30
22 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_yaportas,35
22 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_aglugone,52
22 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,37
22 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,48
22 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_julieflo,50
22 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,35
22 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,28
22 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,44
22 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_esguadal,48
22 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,38
22 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,41
22 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,30
22 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_damercur,41
23 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,42
23 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_damercur,48
23 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,44
23 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,41
23 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_yaportas,33
23 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_julieflo,55
23 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_aglugone,51
23 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,38
23 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,29
23 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,34
23 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,47
23 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,37
23 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_maseinha,57
23 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,30
23 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,37
23 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_hernflor,57
23 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,41
23 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,41
23 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,48
23 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,53
23 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_esguadal,47
23 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_flmonten,43
23 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,44
23 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,29
24 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,59
24 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,40
24 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_esguadal,45
24 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_hernflor,52
24 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,38
24 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_maseinha,57
24 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,40
24 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,32
24 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,32
24 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,40
24 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,44
24 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,32
24 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,50
24 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,44
24 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,40
24 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_flmonten,44
24 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,29
24 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,40
24 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_julieflo,41
24 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_yaportas,28
24 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_damercur,46
24 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,47
24 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_aglugone,51
24 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,31
25 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,34
25 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,39
25 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,35
25 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,46
25 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_maseinha,49
25 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,41
25 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_damercur,45
25 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_esguadal,48
25 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,40
25 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,58
25 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,41
25 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,42
25 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,44
25 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_julieflo,66
25 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_flmonten,49
25 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_aglugone,52
25 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_yaportas,31
25 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,40
25 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,33
25 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,45
25 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_hernflor,54
25 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,34
25 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,42
25 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,31
28 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,31
28 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_damercur,45
28 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,33
28 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,39
28 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,49
28 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_yaportas,36
28 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,48
28 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,51
28 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,45
28 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_maseinha,53
28 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_flmonten,46
28 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_hernflor,54
28 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,41
28 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_esguadal,48
28 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,31
28 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,40
28 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,45
28 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,37
28 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_julieflo,68
28 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_aglugone,46
28 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,41
28 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,28
28 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,35
28 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,32
29 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,31
29 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,40
29 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,45
29 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,15
29 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_esguadal,25
29 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_yaportas,39
29 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,38
29 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,40
29 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,43
29 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,42
29 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,29
29 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_flmonten,47
29 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_damercur,43
29 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_maseinha,57
29 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,40
29 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,42
29 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_hernflor,57
29 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,31
29 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,48
29 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,39
29 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_aglugone,25
29 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,31
29 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,38
30 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_yaportas,28
30 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_damercur,48
30 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,29
30 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,54
30 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,25
30 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,48
30 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,42
30 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,28
30 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_esguadal,39
30 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,33
30 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,53
30 abr 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_flmonten,46
30 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,29
30 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,47
30 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,48
30 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,40
30 abr 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,42
30 abr 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,32
2 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,49
2 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,42
2 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,30
2 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,30
2 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,47
2 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,32
2 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_aglugone,51
2 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,46
2 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_yaportas,23
2 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_esguadal,49
2 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,54
2 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,42
2 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,48
2 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,50
2 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_flmonten,48
2 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,42
2 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,29
2 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_julieflo,58
2 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,33
5 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,13
5 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,6
5 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,11
5 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,34
5 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,3
5 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,13
5 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,38
5 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,44
5 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,38
5 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,42
5 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,33
5 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,8
5 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,49
5 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,10
6 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,41
6 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,33
6 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,42
6 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,29
6 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,48
6 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,33
6 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,48
6 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,51
6 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,38
6 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,44
6 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,37
6 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,50
6 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,42
6 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,29
7 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,47
7 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,47
7 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,35
7 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,49
7 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,36
7 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,43
7 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,34
7 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,51
7 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,51
7 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,37
7 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,45
7 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,48
7 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,41
7 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,33
8 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,49
8 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,28
8 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,37
8 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,30
8 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,35
8 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,21
8 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,46
8 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,27
8 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,48
8 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,44
8 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,38
8 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,44
8 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,48
8 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,23
9 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,30
9 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,39
9 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,33
9 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,39
9 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,12
9 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,14
9 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,43
9 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,13
9 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,8
9 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,12
9 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,15
9 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,43
12 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,3
14 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,24
14 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,43
14 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,28
14 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,37
14 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,6
14 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,31
14 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,28
14 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,38
14 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,33
14 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,36
14 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_hernflor,51
14 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_esguadal,50
14 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,30
14 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,29
14 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,27
14 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,36
14 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_flmonten,42
14 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_damercur,48
14 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_julieflo,57
14 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_yaportas,36
14 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_aglugone,52
15 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,42
15 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,53
15 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,40
15 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,49
15 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_hernflor,56
15 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_julieflo,36
15 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,45
15 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_flmonten,45
15 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,51
15 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,46
15 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_esguadal,49
15 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,42
